["The player stood in the field looking at the batter.", "stare back at the outfield as players aim their shots on the second day of tournament"]
["A man inserting coins into a machine and pressing the button.", "pop artist with button pushed and pulled in the kitchen machine press buttons of coin."]
["The lady takes the wash out of the washer and hangs them out the buildings window to dry.", "a very well maintained vintage car parked with a built in gate washing garage with a busy window and some apartment blocks flues making room for a shed built for a machine until wooden is able to work side by side with hung concrete"]
["The woman takes the wash out of the washer and hangs it outside the window of the building.", "A man in a tuxedo snoring to wash himself in his towel parked beside a window with the window in hanging hungarian building."]
["The woman washes the clothes in the washer and then hangs them out the window over the side of the building to dry.", "Someone pushing a sheet over a shower curtain stapled to a wall and washing machine hung is painted a heavy red bathroom stall with white buildings."]
["Window washers hang from a building, washing windows.", "A house decorated in pottery is in a remodeled shed washing up clothes hanging from window."]
["At the front, the soldier's hat and jacket stand on a mound of dirt, making the items too dirty to wear.", "a cowboy hat is a chic blue jacket with three rows of red halo cords in front. stands high"]
["The man wearing the hat and jacket was standing in front of the car.", "The hip hop artist is wearing a hat and a hat in front of the fence and walking with his group of horses."]
["stand in front of mirror to check how hat and jacket looks like after wearing it.", "the interior of a minimalist porch with hat and clothing standing on curb is wearing minimal minimalist wallpaper off the other side"]
["The man wears a green hat and jacket while standing in front of a mountain.", "A man in hat and stylish hat is wearing a stylish hat, gloves and a hat without a hat."]
["The kids dance to music on stage in front of an audience.", "a man in a turquoise dress daubing music dances onstage with stage flanked by crowd of other dancers"]
["The audience joined on the front stage and danced to the music", "person is a man in red dance playing music in front of an audience of teenagers dancing"]
["The person was dancing to the music in front of the audience on the stage and got them to dance too.", "traditional dances played as instruments onstage behind the curtain for music of the audience"]
["Three men dance passionately together in front of an audience on stage to music.", "people jostling onstage with dance music at the front and the crowd dance around the stage."]
["A crowd had started to gather around the woman and her son as they watched a man dressed as a clown juggle three fire sticks on the side of the street.", "fireballs are being watched as armed men grip sticks from the crowd."]
["The crowd watches the clown juggle sticks lit with fire.", "crowd playing soccer while waiting for tv set to explode in a fire during match watching soccer vs checkered flag"]
["The crowd gathered to watch the man juggle sticks with fire on either end of them.", "A crowd of people are juggling while a volley of big fire burners are in hand. catch watchingA big wooden stick being jotted down, a yellow usher looks toward those in the crowd who look confused. carry up and watch those all passing by"]
["A man juggles three sticks on fire as a crowd watches.", "Firefighters make their way through the crowd, watching."]
["The dog holds the rope in his teeth and is up in the air.", "Two dogs hold tooth, but the door is being closed by another dog."]
["the rope I used as a dog leash snapped and I lost hold knocking my tooth in the air", "A rop in the garage holds a chained dog."]
["A dog holds the rope by its tooth and jumps in the air", "Zeppelin lets off doth drop down and retrieves its soft being from an old fur coat dog."]
["A dog in the air with a rope is illegal but his tooth is on hold.", "A dog holding a photo inside an arm of a crate by his other dog as they wear their hair pulled."]
